288,110,300,110,300,116,288,116
278,113,286,113,286,117,278,117
233,117,241,117,241,125,233,125
226,118,234,118,234,125,226,125
218,120,228,120,228,126,218,126
197,121,212,121,212,129,197,129
152,122,162,122,162,130,152,130
373,137,382,137,382,142,373,142
225,149,233,149,233,154,225,154
204,258,221,258,221,266,204,266
176,260,190,260,190,265,176,265
196,261,204,261,204,265,196,265
337,308,357,308,357,316,337,316
357,308,365,308,365,314,357,314
200,309,208,309,208,317,200,317
213,309,221,309,221,314,213,314
262,311,287,307,289,317,264,320
326,309,337,309,337,316,326,316
112,310,126,310,126,318,112,318
184,310,201,310,201,318,184,318
133,312,150,312,150,317,133,317
174,313,184,313,184,320,174,320
276,320,285,320,285,328,276,328
296,320,313,320,313,328,296,328
326,318,337,318,337,329,326,329
336,320,345,320,345,328,336,328
344,320,353,320,353,326,344,326
352,320,362,320,362,328,352,328
361,320,372,320,372,326,361,326
233,321,241,321,241,332,233,332
268,321,276,321,276,328,268,328
252,330,265,330,265,338,252,338
336,330,360,330,360,340,336,340
117,332,126,332,126,340,117,340
132,332,140,332,140,338,132,338
140,332,153,332,153,338,140,338
169,332,185,332,185,338,169,338
184,332,192,332,192,338,184,338
192,332,201,332,201,340,192,340
200,332,208,332,208,340,200,340
205,330,218,330,218,342,205,342
278,332,290,332,290,336,278,336
301,332,312,332,312,336,301,336
328,333,337,333,337,341,328,341
101,360,113,360,113,368,101,368
122,361,133,361,133,368,122,368
146,361,154,361,154,368,146,368
153,361,173,361,173,366,153,366
306,361,316,361,316,369,306,369
318,361,326,361,326,368,318,368
325,361,333,361,333,368,325,368
241,362,252,362,252,368,241,368
252,362,260,362,260,369,252,369
258,362,266,362,266,369,258,369
265,362,274,362,274,369,265,369
296,362,308,362,308,369,296,369
346,362,356,362,356,369,346,369
368,362,376,362,376,366,368,366
376,362,384,362,384,369,376,369
241,372,256,372,256,380,241,380
329,372,341,372,341,377,329,377
254,373,264,373,264,380,254,380
288,373,297,373,297,380,288,380
386,373,397,373,397,381,386,381
400,373,408,373,408,381,400,381
360,376,372,376,372,382,360,382
378,376,386,376,386,382,378,382
130,381,138,381,138,389,130,389
226,382,239,380,240,386,227,388
140,382,145,382,145,390,140,390
265,384,273,384,273,389,265,389
305,384,313,384,313,392,305,392
312,384,322,384,322,392,312,392
298,385,306,385,306,392,298,392
322,385,337,385,337,390,322,390
337,385,352,385,352,392,337,392
