334,13,342,13,342,21,334,21
80,14,88,14,88,22,80,22
86,14,96,14,96,22,86,22
94,14,105,14,105,22,94,22
104,14,112,14,112,22,104,22
114,14,126,14,126,22,114,22
125,14,134,14,134,22,125,22
133,14,145,14,145,22,133,22
144,14,160,14,160,22,144,22
194,14,204,14,204,22,194,22
202,14,212,14,212,22,202,22
242,14,252,14,252,22,242,22
250,14,260,14,260,24,250,24
262,14,277,14,277,22,262,22
276,14,285,14,285,22,276,22
284,14,294,14,294,22,284,22
293,14,302,14,302,22,293,22
301,14,310,14,310,22,301,22
309,14,317,14,317,22,309,22
317,14,326,14,326,22,317,22
325,14,334,14,334,22,325,22
158,16,166,16,166,22,158,22
165,16,173,16,173,22,165,22
176,16,185,16,185,22,176,22
184,16,192,16,192,22,184,22
212,16,221,16,221,24,212,24
221,16,229,16,229,22,221,22
228,16,244,16,244,22,228,22
158,22,212,22,212,28,158,28
218,22,242,22,242,28,218,28
144,24,153,24,153,28,144,28
346,36,353,36,353,45,346,45
352,37,366,37,366,45,352,45
56,38,66,38,66,44,56,44
365,38,388,38,388,44,365,44
92,40,102,40,102,46,92,46
101,40,109,40,109,46,101,46
125,40,138,40,138,45,125,45
138,40,148,40,148,45,138,45
265,40,277,40,277,45,265,45
313,40,324,40,324,44,313,44
57,48,80,48,80,53,57,53
108,48,116,48,116,54,108,54
116,49,125,49,125,53,116,53
72,61,106,61,106,66,72,66
74,76,89,76,89,80,74,80
62,112,82,112,82,124,62,124
81,116,94,116,94,125,81,125
93,116,117,116,117,125,93,125
117,118,126,118,126,128,117,128
125,118,157,118,157,125,125,125
269,133,289,136,287,145,268,143
92,136,102,136,102,142,92,142
160,136,168,136,168,142,160,142
244,136,264,136,264,142,244,142
264,136,270,136,270,144,264,144
301,136,309,136,309,141,301,141
309,136,317,136,317,142,309,142
329,136,366,136,366,142,329,142
101,137,132,137,132,142,101,142
177,137,193,137,193,144,177,144
205,137,217,137,217,142,205,142
217,137,228,137,228,144,217,144
93,156,112,156,112,164,93,164
133,156,165,156,165,164,133,164
124,157,134,157,134,164,124,164
86,174,117,174,117,184,86,184
134,176,149,176,149,185,134,185
148,176,157,176,157,184,148,184
165,176,186,176,186,185,165,185
185,176,197,176,197,184,185,184
73,177,81,177,81,184,73,184
94,192,106,192,106,205,94,205
117,194,128,194,128,202,117,202
104,194,117,194,117,205,104,205
106,214,116,214,116,224,106,224
149,216,157,216,157,225,149,225
113,217,121,217,121,225,113,225
120,217,128,217,128,225,120,225
126,217,134,217,134,225,126,225
133,217,150,217,150,224,133,224
122,233,134,233,134,245,122,245
112,236,121,236,121,244,112,244
140,237,149,237,149,244,140,244
41,253,60,253,60,265,41,265
36,256,44,256,44,265,36,265
105,256,113,256,113,265,105,265
157,253,220,257,219,269,156,265
112,257,129,257,129,266,112,266
126,256,137,256,137,266,126,266
164,296,170,296,170,305,164,305
248,296,256,296,256,304,248,304
301,296,310,296,310,302,301,302
309,296,350,296,350,305,309,305
200,297,209,297,209,305,200,305
208,297,224,297,224,306,208,306
268,297,290,297,290,305,268,305
349,297,362,297,362,302,349,302
380,297,397,297,397,302,380,302
149,298,157,298,157,306,149,306
169,298,177,298,177,305,169,305
176,298,184,298,184,306,176,306
222,298,236,298,236,305,222,305
270,306,313,306,313,317,270,317
230,308,253,308,253,317,230,317
264,308,272,308,272,317,264,317
173,309,210,309,210,318,173,318
145,310,153,310,153,318,145,318
