102,293,125,293,125,302,102,302
124,294,138,294,138,302,124,302
140,294,160,294,160,302,140,302
234,295,262,294,263,302,234,304
160,296,174,296,174,302,160,302
208,294,222,294,222,305,208,305
222,296,236,296,236,302,222,302
262,296,270,296,270,304,262,304
304,296,322,296,322,302,304,302
324,296,333,296,333,301,324,301
269,297,277,297,277,304,269,304
192,313,200,313,200,318,192,318
201,313,216,313,216,321,201,321
221,313,232,313,232,320,221,320
236,313,248,313,248,321,236,321
249,313,261,313,261,322,249,322
261,313,273,313,273,321,261,321
293,313,308,313,308,321,293,321
120,314,136,314,136,320,120,320
274,314,285,314,285,321,274,321
305,316,320,316,320,324,305,324
318,316,329,316,329,324,318,324
333,316,345,316,345,324,333,324
345,316,353,316,353,322,345,322
196,326,205,326,205,333,196,333
