82,97,98,97,98,104,82,104
97,98,108,98,108,105,97,105
106,100,114,100,114,105,106,105
177,102,188,102,188,109,177,109
188,104,201,104,201,109,188,109
202,104,233,104,233,109,202,109
270,104,281,104,281,108,270,108
96,109,104,109,104,114,96,114
106,109,116,109,116,116,106,116
114,110,124,110,124,114,114,114
164,113,178,113,178,118,164,118
190,114,198,114,198,118,190,118
124,190,134,190,134,197,124,197
133,192,141,192,141,198,133,198
140,192,150,192,150,198,140,198
149,192,158,192,158,198,149,198
184,193,193,193,193,200,184,200
194,193,202,193,202,200,194,200
214,193,222,193,222,198,214,198
248,193,265,193,265,198,248,198
276,193,286,193,286,200,276,200
266,194,277,194,277,202,266,202
106,209,126,209,126,217,106,217
132,212,140,212,140,218,132,218
140,212,154,212,154,218,140,218
154,212,162,212,162,217,154,217
165,212,177,212,177,218,165,218
197,213,216,213,216,220,197,220
214,213,238,213,238,218,214,218
240,213,249,213,249,220,240,220
126,300,137,300,137,308,126,308
136,301,146,301,146,308,136,308
145,301,156,301,156,308,145,308
154,301,164,301,164,308,154,308
229,301,238,301,238,309,229,309
197,302,205,302,205,308,197,308
220,302,228,302,228,308,220,308
253,302,264,302,264,309,253,309
264,302,276,302,276,309,264,309
274,302,284,302,284,310,274,310
285,301,303,304,302,309,284,307
337,304,350,304,350,309,337,309
101,310,112,310,112,317,101,317
110,310,120,310,120,317,110,317
118,310,128,310,128,317,118,317
149,311,165,309,166,317,150,319
245,310,268,312,267,321,244,319
165,312,174,312,174,318,165,318
190,312,213,312,213,317,190,317
268,313,278,313,278,320,268,320
277,313,286,313,286,321,277,321
309,313,338,313,338,320,309,320
338,312,355,314,354,321,338,319
234,314,242,314,242,320,234,320
369,314,384,314,384,320,369,320
109,321,120,321,120,328,109,328
120,321,128,321,128,326,120,326
150,321,162,321,162,328,150,328
161,321,169,321,169,326,161,326
178,321,204,321,204,328,178,328
233,321,248,321,248,329,233,329
248,322,257,322,257,329,248,329
257,322,273,322,273,328,257,328
298,324,330,324,330,330,298,330
354,324,369,324,369,330,354,330
368,325,376,325,376,332,368,332
386,325,396,325,396,330,386,330
189,330,197,330,197,336,189,336
213,330,225,330,225,338,213,338
112,332,122,332,122,338,112,338
121,332,130,332,130,338,121,338
136,332,144,332,144,341,136,341
205,332,214,332,214,338,205,338
224,332,232,332,232,338,224,338
230,332,238,332,238,338,230,338
264,332,282,332,282,340,264,340
238,333,252,333,252,337,238,337
254,333,262,333,262,338,254,338
301,333,310,333,310,340,301,340
309,334,334,334,334,338,309,338
337,334,346,334,346,341,337,341
345,334,362,334,362,340,345,340
188,360,197,360,197,366,188,366
197,360,212,360,212,368,197,368
88,361,102,361,102,368,88,368
101,361,112,361,112,368,101,368
112,361,121,361,121,368,112,368
177,361,185,361,185,366,177,366
212,361,233,361,233,368,212,368
265,361,302,361,302,369,265,369
232,362,240,362,240,369,232,369
257,362,265,362,265,368,257,368
317,364,326,364,326,369,317,369
326,364,336,364,336,370,326,370
336,364,346,364,346,370,336,370
105,370,134,370,134,377,105,377
226,372,234,372,234,376,226,376
305,373,317,373,317,380,305,380
172,380,185,380,185,388,172,388
105,381,114,381,114,388,105,388
114,381,122,381,122,386,114,386
146,381,173,381,173,388,146,388
192,381,210,381,210,386,192,386
265,381,276,381,276,388,265,388
122,382,136,382,136,386,122,386
138,382,148,382,148,389,138,389
240,382,249,382,249,389,240,389
257,382,265,382,265,388,257,388
276,382,290,382,290,388,276,388
292,384,302,384,302,388,292,388
