72,16,80,16,80,22,72,22
14,112,36,112,36,122,14,122
36,113,45,113,45,124,36,124
306,136,314,136,314,142,306,142
60,205,136,215,134,236,58,226
45,209,62,209,62,221,45,221
138,212,150,212,150,221,138,221
149,210,161,210,161,221,149,221
160,212,169,212,169,221,160,221
226,212,244,212,244,221,226,221
326,212,345,212,345,221,326,221
344,212,352,212,352,221,344,221
352,212,360,212,360,221,352,221
186,213,201,213,201,221,186,221
200,213,209,213,209,221,200,221
218,213,226,213,226,221,218,221
254,213,290,213,290,222,254,222
297,213,308,213,308,222,297,222
306,213,316,213,316,221,306,221
360,213,370,213,370,221,360,221
46,221,70,221,70,233,46,233
101,224,113,224,113,233,101,233
149,224,184,224,184,233,149,233
197,224,208,224,208,233,197,233
69,225,88,225,88,233,69,233
208,225,217,225,217,233,208,233
198,245,206,245,206,253,198,253
206,246,214,246,214,253,206,253
289,269,297,269,297,276,289,276
104,286,118,286,118,294,104,294
81,288,92,288,92,296,81,296
45,289,66,289,66,297,45,297
70,289,82,289,82,297,70,297
92,289,100,289,100,294,92,294
