137,26,166,26,166,36,137,36
198,26,210,26,210,33,198,33
256,26,264,26,264,34,256,34
97,28,110,28,110,37,97,37
129,28,138,28,138,36,129,36
165,28,174,28,174,38,165,38
229,28,237,28,237,34,229,34
237,28,245,28,245,34,237,34
89,29,98,29,98,37,89,37
109,29,117,29,117,37,109,37
169,28,181,28,181,44,169,44
120,37,130,37,130,48,120,48
129,38,140,38,140,48,129,48
145,37,156,37,156,46,145,46
154,38,162,38,162,48,154,48
138,40,146,40,146,46,138,46
80,41,108,41,108,50,80,50
106,42,114,42,114,49,106,49
149,160,168,160,168,169,149,169
97,161,124,161,124,169,97,169
132,161,141,161,141,169,132,169
140,161,150,161,150,169,140,169
168,161,176,161,176,169,168,169
204,161,213,161,213,168,204,168
90,162,98,162,98,169,90,169
173,162,181,162,181,177,173,177
333,168,345,168,345,177,333,177
325,169,334,169,334,177,325,177
344,169,368,169,368,178,344,178
254,170,262,170,262,178,254,178
261,170,269,170,269,178,261,178
268,170,285,170,285,178,268,178
302,170,310,170,310,177,302,177
368,170,376,170,376,178,368,178
152,170,169,170,169,182,152,182
185,172,194,172,194,180,185,180
193,172,209,172,209,181,193,181
246,172,256,172,256,178,246,178
284,172,292,172,292,178,284,178
229,173,237,173,237,185,229,185
85,185,100,185,100,193,85,193
104,185,117,185,117,193,104,193
116,185,124,185,124,193,116,193
138,185,148,185,148,192,138,192
146,185,166,185,166,193,146,193
301,190,310,190,310,198,301,198
317,190,336,190,336,200,317,200
336,190,352,190,352,198,336,198
222,192,253,192,253,201,222,201
293,192,302,192,302,200,293,200
212,193,224,193,224,201,212,201
252,193,260,193,260,201,252,201
177,194,185,194,185,202,177,202
184,194,193,194,193,202,184,202
314,202,329,202,329,210,314,210
329,202,336,202,336,210,329,210
278,204,288,204,288,212,278,212
286,204,296,204,296,212,286,212
306,204,316,204,316,212,306,212
217,204,236,204,236,217,217,217
250,205,258,205,258,212,250,212
270,205,280,205,280,212,270,212
89,206,126,206,126,216,89,216
125,206,133,206,133,212,125,212
164,206,173,206,173,214,164,214
170,205,185,205,185,218,170,218
184,206,192,206,192,213,184,213
200,217,223,215,224,223,201,226
137,217,161,217,161,225,137,225
161,217,173,217,173,225,161,225
89,218,125,218,125,226,89,226
182,337,209,337,209,348,182,348
208,338,221,338,221,348,208,348
230,338,238,338,238,346,230,346
238,338,246,338,246,348,238,348
256,338,266,338,266,345,256,345
128,340,140,340,140,349,128,349
174,340,184,340,184,348,174,348
138,341,161,341,161,349,138,349
