81,13,89,13,89,22,81,22
318,13,328,13,328,22,318,22
326,13,337,13,337,21,326,21
336,13,344,13,344,21,336,21
88,14,98,14,98,22,88,22
97,14,106,14,106,22,97,22
105,14,113,14,113,22,105,22
116,14,128,14,128,22,116,22
126,14,136,14,136,22,126,22
134,14,168,14,168,22,134,22
166,14,174,14,174,22,166,22
177,14,186,14,186,22,177,22
185,14,193,14,193,22,185,22
196,14,205,14,205,22,196,22
204,14,214,14,214,22,204,22
213,14,224,14,224,22,213,22
222,14,230,14,230,22,222,22
229,14,246,14,246,22,229,22
245,14,253,14,253,22,245,22
252,14,261,14,261,22,252,22
264,14,272,14,272,22,264,22
270,14,278,14,278,22,270,22
277,13,286,13,286,22,277,22
285,14,296,14,296,22,285,22
294,14,304,14,304,22,294,22
302,14,312,14,312,22,302,22
310,14,317,14,317,22,310,22
169,22,178,22,178,29,169,29
177,22,186,22,186,28,177,28
189,22,206,22,206,28,189,28
221,22,241,22,241,28,221,28
158,24,169,24,169,28,158,28
262,24,277,24,277,28,262,28
57,38,73,38,73,44,57,44
81,40,89,40,89,46,81,46
88,40,106,40,106,48,88,48
346,40,362,40,362,48,346,48
361,40,368,40,368,48,361,48
366,40,377,40,377,46,366,46
133,41,144,41,144,45,133,45
246,41,264,41,264,45,246,45
266,41,277,41,277,45,266,45
281,41,298,41,298,48,281,48
313,41,332,41,332,45,313,45
58,49,81,49,81,54,58,54
72,64,102,64,102,68,72,68
36,109,48,109,48,114,36,114
53,108,65,108,65,118,53,118
65,110,85,110,85,118,65,118
306,110,334,110,334,118,306,118
130,112,144,112,144,118,130,118
150,112,168,112,168,120,150,120
166,112,199,110,200,118,166,120
226,112,237,112,237,117,226,117
237,112,245,112,245,118,237,118
261,112,272,112,272,118,261,118
362,112,373,112,373,117,362,117
373,112,385,112,385,117,373,117
100,113,112,113,112,118,100,118
294,113,308,113,308,120,294,120
101,121,116,121,116,129,101,129
133,121,156,121,156,129,133,129
224,121,244,121,244,129,224,129
372,122,394,120,394,126,373,128
80,122,90,122,90,128,80,128
166,122,190,122,190,128,166,128
242,122,273,121,273,127,242,129
286,122,310,122,310,129,286,129
318,122,330,122,330,129,318,129
336,122,354,122,354,130,336,130
114,124,122,124,122,128,114,128
65,129,99,132,98,140,64,138
112,133,121,133,121,138,112,138
121,133,133,133,133,137,121,137
144,133,176,133,176,137,144,137
66,160,85,160,85,168,66,168
198,160,216,160,216,168,198,168
254,160,270,160,270,168,254,168
288,160,296,160,296,168,288,168
129,161,145,161,145,169,129,169
236,161,248,161,248,168,236,168
294,161,326,161,326,168,294,168
99,164,115,161,116,170,100,172
114,162,124,162,124,168,114,168
162,162,170,162,170,172,162,172
