98,0,121,0,121,9,98,9
66,10,89,10,89,20,66,20
201,10,245,10,245,20,201,20
258,10,265,10,265,18,258,18
108,12,120,12,120,18,108,18
134,12,145,12,145,20,134,20
270,12,278,12,278,20,270,20
145,13,161,13,161,20,145,20
73,22,109,22,109,32,73,32
66,25,74,25,74,34,66,34
106,24,126,24,126,42,106,42
113,25,122,25,122,30,113,30
73,32,88,32,88,46,73,46
86,33,93,33,93,42,86,42
140,33,162,33,162,42,140,42
206,33,221,33,221,42,206,42
220,33,228,33,228,41,220,41
258,33,266,33,266,41,258,41
316,34,339,32,340,41,317,43
102,36,110,36,110,42,102,42
309,36,318,36,318,42,309,42
68,46,88,46,88,54,68,54
86,46,110,46,110,54,86,54
68,68,77,68,77,76,68,76
76,68,93,68,93,76,76,76
100,68,117,68,117,76,100,76
118,68,126,68,126,74,118,74
13,69,30,69,30,77,13,77
29,70,37,70,37,78,29,78
48,156,57,156,57,162,48,162
70,156,89,156,89,164,70,164
92,157,110,155,111,164,93,166
110,156,120,156,120,164,110,164
120,156,128,156,128,162,120,162
24,157,33,157,33,164,24,164
49,288,58,288,58,297,49,297
21,289,46,289,46,302,21,302
68,289,78,289,78,297,68,297
77,289,86,289,86,297,77,297
97,289,106,289,106,297,97,297
105,289,117,289,117,297,105,297
116,289,126,289,126,297,116,297
