336,16,350,16,350,25,336,25
349,16,357,16,357,25,349,25
354,14,365,14,365,25,354,25
68,17,86,17,86,22,68,22
92,16,116,18,115,28,91,26
132,17,154,17,154,22,132,22
254,17,266,17,266,22,254,22
268,17,280,17,280,25,268,25
282,17,290,17,290,25,282,25
289,17,301,17,301,25,289,25
300,17,312,17,312,25,300,25
314,17,334,17,334,25,314,25
364,17,372,17,372,25,364,25
122,26,130,26,130,34,122,34
129,28,138,28,138,34,129,34
74,29,96,29,96,36,74,36
81,44,114,44,114,49,81,49
297,44,309,44,309,48,297,48
336,61,354,61,354,66,336,66
85,108,114,106,115,114,85,116
124,106,141,106,141,114,124,114
140,106,146,106,146,114,140,114
124,118,132,118,132,125,124,125
132,118,138,118,138,126,132,126
88,138,105,138,105,148,88,148
118,139,154,141,153,155,117,152
166,140,174,140,174,148,166,148
173,140,204,140,204,148,173,148
212,140,230,140,230,148,212,148
88,161,121,161,121,170,88,170
88,184,118,184,118,192,88,192
90,217,137,217,137,230,90,230
153,217,192,217,192,230,153,230
205,218,220,218,220,224,205,224
225,218,244,218,244,224,225,224
254,218,278,218,278,225,254,225
312,338,369,338,369,348,312,348
126,341,150,339,151,347,126,349
166,341,177,341,177,346,166,346
