349,26,357,26,357,30,349,30
334,42,349,42,349,50,334,50
364,42,372,42,372,50,364,50
357,44,365,44,365,52,357,52
205,53,214,53,214,62,205,62
213,53,222,53,222,61,213,61
320,54,348,54,348,70,320,70
280,56,301,56,301,68,280,68
305,56,317,56,317,68,305,68
249,60,268,60,268,70,249,70
266,62,277,62,277,70,266,70
193,69,230,69,230,84,193,84
236,70,276,70,276,84,236,84
329,73,372,73,372,82,329,82
285,74,309,74,309,82,285,82
314,74,326,74,326,82,314,82
230,114,254,114,254,126,230,126
300,114,317,114,317,128,300,128
44,117,80,117,80,128,44,128
116,117,157,117,157,128,116,128
172,117,212,117,212,126,172,126
210,117,221,117,221,126,210,126
289,118,302,118,302,128,289,128
252,118,296,118,296,137,252,137
320,120,340,120,340,128,320,128
52,126,82,126,82,138,52,138
152,129,184,129,184,138,152,138
321,129,340,129,340,137,321,137
312,130,322,130,322,138,312,138
116,132,126,132,126,137,116,137
213,132,221,132,221,138,213,138
220,132,230,132,230,138,220,138
229,132,245,132,245,137,229,137
165,136,196,133,197,147,166,150
57,140,81,140,81,149,57,149
140,140,157,140,157,149,140,149
252,140,266,140,266,149,252,149
313,140,344,140,344,149,313,149
281,141,301,141,301,150,281,150
94,142,113,142,113,149,94,149
272,142,282,142,282,153,272,153
263,150,296,148,297,159,264,162
153,152,164,152,164,160,153,160
310,152,321,152,321,160,310,160
66,153,93,153,93,162,66,162
110,153,133,153,133,165,110,165
224,154,240,154,240,160,224,160
230,160,249,160,249,172,230,172
149,161,166,161,166,170,149,170
289,161,317,161,317,170,289,170
56,161,66,161,66,172,56,172
110,162,118,162,118,172,110,172
138,162,150,162,150,170,138,170
92,164,112,164,112,172,92,172
248,164,258,164,258,170,248,170
273,164,290,164,290,172,273,172
293,171,354,168,355,191,294,195
226,173,234,173,234,181,226,181
268,174,295,172,296,182,269,184
177,174,185,174,185,184,177,184
62,176,90,176,90,189,62,189
110,176,121,176,121,185,110,185
184,176,208,176,208,184,184,184
208,176,228,176,228,184,208,184
46,180,62,180,62,193,46,193
290,184,297,184,297,192,290,192
133,185,161,185,161,193,133,193
258,185,272,185,272,193,258,193
90,186,100,186,100,193,90,193
214,186,233,186,233,194,214,194
309,190,349,195,347,209,308,203
158,194,201,194,201,205,158,205
60,196,81,196,81,205,60,205
98,196,108,196,108,204,98,204
265,196,280,196,280,204,265,204
297,194,312,194,312,210,297,210
122,197,130,197,130,204,122,204
215,195,242,199,240,209,213,205
69,205,127,209,126,221,68,217
137,227,165,230,164,239,136,236
300,226,349,230,348,241,299,237
102,229,118,229,118,237,102,237
193,229,206,229,206,237,193,237
57,230,74,230,74,238,57,238
185,230,194,230,194,237,185,237
262,230,285,230,285,241,262,241
250,232,264,232,264,238,250,238
134,234,185,236,185,249,134,247
78,238,114,238,114,249,78,249
327,250,369,253,367,272,325,269
50,260,73,260,73,273,50,273
82,254,124,261,121,277,79,270
250,260,277,260,277,270,250,270
124,260,149,260,149,281,124,281
242,261,249,261,249,269,242,269
286,260,298,260,298,270,286,270
297,259,327,263,326,274,296,270
148,264,156,264,156,272,148,272
365,264,376,264,376,272,365,272
269,269,285,269,285,282,269,282
311,273,338,269,340,280,313,284
142,272,174,272,174,281,142,281
281,270,306,270,306,293,281,293
58,272,96,276,95,285,57,282
222,273,260,273,260,282,222,282
268,284,274,284,274,292,268,292
316,284,353,284,353,293,316,293
352,284,360,284,360,292,352,292
217,285,269,285,269,296,217,296
277,297,311,292,313,302,279,307
241,296,274,296,274,306,241,306
273,296,280,296,280,304,273,304
322,305,346,305,346,316,322,316
208,305,229,305,229,317,208,317
228,306,245,306,245,316,228,316
272,306,302,306,302,324,272,324
314,306,322,306,322,313,314,313
245,308,257,308,257,314,245,314
286,313,312,313,312,326,286,326
216,316,257,316,257,326,216,326
310,316,334,316,334,326,310,326
46,318,58,318,58,334,46,334
198,320,217,320,217,330,198,330
56,320,78,320,78,333,56,333
85,320,124,320,124,334,85,334
215,329,293,326,293,337,216,340
257,357,280,357,280,369,257,369
44,360,80,360,80,372,44,372
109,360,133,360,133,370,109,370
210,360,242,360,242,370,210,370
356,360,365,360,365,369,356,369
152,361,162,361,162,369,152,369
186,362,201,362,201,373,186,373
296,362,313,362,313,370,296,370
320,362,357,362,357,372,320,372
188,372,220,372,220,382,188,382
289,372,306,372,306,380,289,380
104,373,114,373,114,381,104,381
234,374,262,372,263,381,234,383
274,373,290,373,290,381,274,381
145,374,172,374,172,381,145,381
266,374,276,374,276,382,266,382
316,374,328,374,328,381,316,381
292,382,309,382,309,392,292,392
89,384,109,384,109,393,89,393
108,384,113,384,113,392,108,392
129,384,160,384,160,393,129,393
209,384,225,384,225,392,209,392
321,384,348,384,348,394,321,394
177,385,196,385,196,392,177,392
224,385,236,385,236,390,224,390
260,386,270,386,270,390,260,390
152,394,164,394,164,402,152,402
162,394,169,394,169,402,162,402
104,396,128,396,128,404,104,404
