81,122,92,122,92,129,81,129
90,121,113,123,113,129,90,127
148,137,158,137,158,144,148,144
154,157,170,157,170,161,154,161
88,178,96,178,96,185,88,185
153,186,165,186,165,193,153,193
74,204,88,204,88,212,74,212
86,206,97,206,97,212,86,212
97,206,109,206,109,212,97,212
166,208,181,208,181,216,166,216
184,208,194,208,194,214,184,214
154,209,168,209,168,217,154,217
133,210,150,210,150,220,133,220
168,217,188,217,188,225,168,225
210,224,218,224,218,232,210,232
217,224,229,224,229,232,217,232
228,224,241,224,241,232,228,232
70,286,88,286,88,292,70,292
54,289,69,289,69,294,54,294
254,292,269,292,269,297,254,297
142,297,150,297,150,302,142,302
84,301,105,299,106,307,85,310
370,306,380,306,380,314,370,314
380,308,401,308,401,313,380,313
113,309,132,309,132,329,113,329
89,314,114,314,114,329,89,329
176,320,186,320,186,329,176,329
127,353,147,351,148,357,128,359
268,361,280,361,280,368,268,368
100,368,112,368,112,376,100,376
110,369,120,369,120,376,110,376
110,380,133,380,133,385,110,385
282,388,325,388,325,397,282,397
